Appliance_ID,Purchase_Date,Appliance_Category,Brand,Purchase_Channel,Region,City,Purchase_Price_INR,Appliance_Age_Years,Household_Size,Daily_Usage_Hours,Annual_Usage_Hours,Usage_Intensity_Score,Service_Calls_Last_12M,Repair_History,Prior_Claims,Extended_Warranty,Claim_Filed,Claim_Outcome,Claim_Amount_INR,Claim_Probability,Claim_Risk_Level,Suggested_Annual_Premium_INR,Customer_Satisfaction
APP-00578,2021-07-03,Air Conditioner,Whirlpool,Online Marketplace,South,Chennai,82000,5.2,6,9.3,2998.0,6.5,2,Yes,1,No,1,Approved,95500,0.6529,High,3600,3.6
APP-00579,2022-08-27,Washing Machine,Samsung,Online Marketplace,South,Thiruvananthapuram,38500,3.4,7,1.0,396.0,2.3,1,Yes,1,No,0,No Claim,0,0.3053,Medium,1200,2.7
APP-00580,2024-01-11,Refrigerator,Whirlpool,Authorized Dealer,North,Dehradun,57500,0.4,1,10.1,3451.0,5.9,0,No,0,No,0,No Claim,0,0.0429,Low,1400,3.8
APP-00581,2025-01-01,Washing Machine,Panasonic,Online Marketplace,South,Coimbatore,36500,9.5,6,3.2,1161.0,3.3,2,Yes,1,No,1,Rejected,46500,0.8836,High,1600,3.6
APP-00582,2023-10-03,Washing Machine,Haier,Online Marketplace,West,Ahmedabad,26500,1.0,6,2.9,1087.0,3.6,0,No,0,No,0,No Claim,0,0.094,Low,700,4.6
APP-00583,2021-10-18,Washing Machine,Godrej,Online Marketplace,North,Amritsar,28500,0.6,3,0.9,302.0,1.1,0,No,0,No,0,No Claim,0,0.0616,Low,700,3.5
APP-00584,2022-05-18,Refrigerator,LG,Online Marketplace,South,Thiruvananthapuram,38000,9.5,5,6.2,2160.0,4.9,2,Yes,0,No,0,No Claim,0,0.775,High,1700,3.8
APP-00585,2024-10-18,Washing Machine,Haier,Authorized Dealer,North,Amritsar,25500,5.4,4,3.1,1111.0,2.9,2,Yes,1,Yes,1,Partially Approved,29000,0.5558,High,1100,3.7
APP-00586,2025-12-28,Refrigerator,O General,Online Marketplace,South,Hyderabad,51000,3.9,7,7.9,3268.0,6.6,1,Yes,1,Yes,1,Approved,36000,0.4593,High,2200,3.4
APP-00587,2023-08-10,Refrigerator,Haier,Unauthorized Reseller,East,Kolkata,23000,1.2,7,7.8,2608.0,5.9,1,Yes,0,Yes,0,No Claim,0,0.2654,Medium,700,4.1
APP-00588,2021-03-02,Microwave,Godrej,Authorized Dealer,North,Chandigarh,9000,1.5,4,2.6,911.0,2.9,0,No,0,Yes,0,No Claim,0,0.0648,Low,200,5
APP-00589,2025-07-02,Refrigerator,Godrej,Unauthorized Reseller,South,Coimbatore,36500,3.8,3,6.2,2549.0,4.7,1,Yes,1,Yes,0,No Claim,0,0.5344,High,1600,3.1
APP-00590,2021-03-23,Washing Machine,Samsung,Authorized Dealer,North,Dehradun,49500,1.1,7,3.0,1160.0,3.9,1,Yes,0,No,0,No Claim,0,0.0756,Low,1200,4.4
APP-00591,2025-12-08,Refrigerator,Haier,Authorized Dealer,North,Chandigarh,52000,3.9,2,4.3,1364.0,3.3,1,Yes,1,No,0,No Claim,0,0.2672,Medium,1700,3.9
APP-00592,2022-06-04,Microwave,Voltas,Authorized Dealer,South,Thiruvananthapuram,18500,9.5,6,1.2,398.0,2.2,3,Yes,2,Yes,1,Approved,25500,0.9151,High,800,4.3
APP-00593,2025-08-23,Air Conditioner,Samsung,Online Marketplace,West,Ahmedabad,42500,5.6,4,11.5,4592.0,7.9,3,Yes,1,No,1,Approved,55000,0.7354,High,1900,2.9
APP-00594,2023-05-05,Air Conditioner,O General,Online Marketplace,South,Kochi,43500,2.8,5,12.6,4976.0,8.3,2,Yes,1,Yes,1,Approved,41500,0.488,High,1900,2.5
APP-00595,2022-08-25,Washing Machine,Whirlpool,Online Marketplace,West,Pune,19500,1.5,1,1.0,419.0,0.4,1,Yes,0,Yes,0,No Claim,0,0.0967,Low,500,2.5
APP-00596,2024-01-06,Air Conditioner,O General,Authorized Dealer,North,Jaipur,94500,2.6,4,6.2,1978.0,4.3,3,Yes,1,Yes,1,Partially Approved,84500,0.3439,Medium,3000,3.3
APP-00597,2021-08-14,Air Conditioner,Haier,Authorized Dealer,Northeast,Imphal,73000,3.8,7,4.5,1422.0,4.4,1,Yes,0,Yes,0,No Claim,0,0.2682,Medium,2300,4.6
APP-00598,2024-12-31,Washing Machine,Whirlpool,Online Marketplace,South,Chennai,19500,4.7,2,3.3,1288.0,2.5,1,Yes,0,No,0,No Claim,0,0.2644,Medium,600,3.8
APP-00599,2021-03-11,Microwave,Samsung,Online Marketplace,South,Hyderabad,18000,1.4,4,2.0,726.0,2.1,0,No,0,No,0,No Claim,0,0.0561,Low,400,2.8
APP-00600,2022-08-19,Refrigerator,Samsung,Online Marketplace,Northeast,Shillong,56000,5.2,4,7.0,2184.0,4.9,1,Yes,1,Yes,1,Partially Approved,52000,0.5185,High,2400,2.5
APP-00601,2024-04-25,Washing Machine,Voltas,Online Marketplace,West,Surat,52500,3.2,4,1.2,491.0,1.8,0,No,0,No,0,No Claim,0,0.1501,Low,1300,4.5
APP-00602,2024-07-20,Refrigerator,Whirlpool,Authorized Dealer,North,Lucknow,28000,7.4,7,9.1,3530.0,6.7,1,Yes,1,Yes,1,Partially Approved,27000,0.7118,High,1200,4.1
APP-00603,2025-06-10,Microwave,Voltas,Authorized Dealer,West,Mumbai,26500,6.1,3,0.6,201.0,1.0,1,Yes,0,Yes,0,No Claim,0,0.2917,Medium,800,3.5
APP-00604,2022-05-02,Washing Machine,Samsung,Unauthorized Reseller,Northeast,Shillong,74000,5.3,1,1.3,508.0,1.0,1,Yes,0,No,1,Partially Approved,66500,0.3383,Medium,2400,3.1
APP-00605,2021-11-16,Washing Machine,Bosch,Authorized Dealer,South,Chennai,28000,8.2,7,3.2,1030.0,3.7,0,No,0,Yes,0,No Claim,0,0.5015,High,1200,3.7
APP-00606,2023-03-10,Refrigerator,Blue Star,Online Marketplace,North,Delhi,44500,9.5,1,6.0,2279.0,3.5,3,Yes,1,No,1,Partially Approved,64000,0.8803,High,1900,3.5
APP-00607,2025-03-03,Microwave,Samsung,Online Marketplace,Northeast,Guwahati,15000,0.6,5,2.7,1002.0,2.5,1,Yes,0,Yes,0,No Claim,0,0.0761,Low,400,4.1
APP-00608,2022-10-13,Air Conditioner,Panasonic,Online Marketplace,South,Chennai,77500,5.6,2,5.4,2241.0,3.3,1,Yes,0,No,1,Approved,78000,0.379,Medium,2500,4.2
APP-00609,2023-10-02,Air Conditioner,O General,Online Marketplace,Northeast,Imphal,56500,1.0,4,8.5,3492.0,5.8,0,No,0,No,0,No Claim,0,0.0817,Low,1400,3.4
APP-00610,2024-07-15,Washing Machine,IFB,Online Marketplace,Northeast,Shillong,15500,3.0,6,3.1,1127.0,2.9,0,Yes,0,No,0,No Claim,0,0.176,Low,400,3.7
APP-00611,2021-06-25,Microwave,Samsung,Online Marketplace,West,Surat,24500,4.3,4,1.2,400.0,1.6,2,Yes,1,Yes,1,Approved,23500,0.3996,Medium,800,3.7
APP-00612,2024-06-09,Air Conditioner,Voltas,Unauthorized Reseller,North,Jaipur,97500,3.1,3,13.3,5311.0,8.7,2, yes ,1,Yes,1,Approved,94000,0.6514,High,4300,2.7
APP-00613,2025-11-22,Air Conditioner,Samsung,Authorized Dealer,West,Pune,53000,7.2,1,3.8,1332.0,2.2,2,Yes,2,No,1,Approved,59500,0.6818,High,2300,3.6
APP-00614,2022-08-28,Air Conditioner,Voltas,Authorized Dealer,West,Ahmedabad,37500,2.4,5,15.1,5587.0,9.9,1,Yes,0,No,1,Partially Approved,25500,0.2234,Medium,1200,3.7
APP-00615,2023-08-13,Washing Machine,LG,Authorized Dealer,South,Hyderabad,35500,0.7,5,2.2,769.0,2.2,0,No,0,No,0,No Claim,0,0.0385,Low,900,4.2
APP-00616,2023-06-02,Air Conditioner,Samsung,Unauthorized Reseller,East,Guwahati,51000,6.9,4,5.9,2456.0,4.2,2,Yes,0,Yes,0,No Claim,0,0.7041,High,2200,3.9
APP-00617,2023-05-28,Air Conditioner,LG,Authorized Dealer,North,Delhi,55000,1.3,1,8.5,3525.0,4.9,1,Yes,0,Yes,0,No Claim,0,0.0802,Low,1400,3.7
APP-00618,2023-09-15,Washing Machine,LG,Authorized Dealer,Central,Indore,54000,1.9,1,4.8,1787.0,2.9,0,No,0,No,0,No Claim,0,0.0522,Low,1400,3.8
APP-00619,2024-03-09,Refrigerator,Onida,Authorized Dealer,South,Coimbatore,45000,8.3,5,11.5,4784.0,7.6,2,Yes,2,Yes,1,Approved,51000,0.9138,High,2000,2.8
APP-00620,2022-09-19,Washing Machine,IFB,Online Marketplace,Central,Gwalior,43000,0.4,3,2.7,922.0,2.1,0,No,0,No,0,No Claim,0,0.0607,Low,1100,4.3
APP-00621,2025-05-24,Microwave,Samsung,Online Marketplace,East,Siliguri,6500,0.4,4,1.5,486.0,2.0,1,Yes,1,No,0,No Claim,0,0.0877,Low,200,4.4
APP-00622,2021-12-17,Washing Machine,Whirlpool,Unauthorized Reseller,West,Nagpur,46000,1.0,4,2.7,844.0,2.2,1,Yes,0,No,0,No Claim,0,0.1315,Low,1200,4.6
APP-00623,2024-06-11,Washing Machine,Panasonic,Unauthorized Reseller,South,Kochi,36500,0.6,6,3.5,1453.0,3.9,2,Yes,1,No,0,No Claim,0,0.2999,Medium,1200,2.7
APP-00624,2024-07-17,Washing Machine,Godrej,Online Marketplace,West,Pune,35000,4.5,4,2.5,989.0,2.4,0,No,0,Yes,0,No Claim,0,0.2819,Medium,1100,4.3
APP-00625,2025-11-08,Refrigerator,Samsung,Authorized Dealer,West,Ahmedabad,37000,0.7,3,11.2,3924.0,7.6,1,Yes,0,Yes,0,No Claim,0,0.0864,Low,900,5
APP-00626,2021-02-04,Washing Machine,Bosch,Authorized Dealer,West,Pune,35500,0.2,5,2.1,735.0,2.5,0,No,0,No,0,No Claim,0,0.0342,Low,900,5
APP-00627,2022-08-31,Washing Machine,Whirlpool,Authorized Dealer,South,Hyderabad,57000,2.1,5,0.5,171.0,1.4,2,Yes,0,Yes,1,Approved,43000,0.1379,Low,1400,3.7
APP-00628,2025-07-20,Microwave,Panasonic,Unauthorized Reseller,North,Jaipur,12000,0.2,3,1.2,442.0,1.3,3,Yes,1,Yes,0,No Claim,0,0.2565,Medium,400,2.3
APP-00629,2021-05-26,Refrigerator,Samsung,Authorized Dealer,West,Vadodara,50500,4.1,1,8.3,3232.0,5.1,1,Yes,1,No,0,No Claim,0,0.2602,Medium,1600,2.8
APP-00630,2025-09-15,Washing Machine,Samsung,Unauthorized Reseller,East,Guwahati,21000,7.9,1,3.3,1328.0,2.3,2,Yes,0,No,1,Approved,26500,0.6772,High,900,2.8
APP-00631,2024-07-23,Microwave,Panasonic,Online Marketplace,South,Hyderabad,15500,2.7,7,1.0,349.0,2.1,1,Yes,1,No,0,No Claim,0,0.2477,Medium,500,3.8
APP-00632,2025-03-16,Washing Machine,Whirlpool,Authorized Dealer,West,Ahmedabad,30500,2.0,1,4.0,1438.0,2.4,1,Yes,0,No,0,No Claim,0,0.0794,Low,800,3.5
APP-00633,2025-10-27,Washing Machine,Voltas,Online Marketplace,Northeast,Agartala,17500,0.4,1,2.3,877.0,1.2,0,No,0,No,0,No Claim,0,0.0515,Low,400,4.0
APP-00634,2024-05-15,Washing Machine,Blue Star,Authorized Dealer,West,Vadodara,20500,3.4,1,3.8,1592.0,2.6,0,No,0,No,1,Rejected,12000,0.0967,Low,500,3.6
APP-00635,2022-06-17,Washing Machine,LG,Authorized Dealer,North,Chandigarh,41500,8.6,1,1.9,761.0,1.1,2,Yes,1,Yes,1,Rejected,52000,0.6891,High,1800,4.2
APP-00636,2023-04-22,Refrigerator,Samsung,Authorized Dealer,South,Chennai,25500,3.3,5,8.3,2844.0,6.3,2,Yes,0,No,0,No Claim,0,0.2174,Medium,800,3.2
APP-00637,2024-06-07,Refrigerator,Panasonic,Online Marketplace,South,Thiruvananthapuram,47000,1.5,5,5.4,1892.0,4.1,1,Yes,0,Yes,0,No Claim,0,0.1583,Low,1200,4.4
APP-00638,2025-03-02,Air Conditioner,Samsung, Authorized Dealer ,Central,Raipur,27500,5.1,6,6.1,1911.0,5.3,1,Yes,1,No,0,No Claim,0,0.3996,Medium,900,4.0
APP-00639,2021-10-08,Air Conditioner,Panasonic,Authorized Dealer,North,Lucknow,30000,1.4,5,8.3,3148.0,6.4,0,No,0,Yes,0,No Claim,0,0.0985,Low,800,4.1
APP-00640,2025-01-19,Air Conditioner,Haier,Authorized Dealer,East,Ranchi,50500,2.7,7,8.2,2654.0,6.8,1,Yes,0,Yes,1,Approved,39500,0.2334,Medium,1600,2.6
APP-00641,2021-10-23,Microwave,Whirlpool,Online Marketplace,West,Ahmedabad,8500,0.2,7,2.0,828.0,2.7,0,No,0,No,0,No Claim,0,0.0485,Low,200,2.5
APP-00642,2023-11-28,Washing Machine,Whirlpool,Authorized Dealer,South,Coimbatore,35000,1.8,4,2.8,902.0,2.5,1,Yes,1,Yes,0,No Claim,0,0.1603,Low,900,2.9
APP-00643,2025-07-12,Air Conditioner,Samsung,Authorized Dealer,South,Hyderabad,65500,2.2,2,12.2,4984.0,7.9,2,Yes,0,Yes,0,No Claim,0,0.1925,Medium,2100,3.1
APP-00644,2022-02-07,Air Conditioner,Panasonic,Authorized Dealer,West,Vadodara,28000,1.8,5,11.1,3888.0,8.1,1,Yes,0,No,0,No Claim,0,0.1483,Low,700,4.7
APP-00645,2025-12-21,Washing Machine,LG,Online Marketplace,South,Coimbatore,29500,4.5,1,3.7,1243.0,2.8,2,Yes,2,No,1,Approved,28500,0.5392,High,1300,3.1
APP-00646,2024-09-12,Washing Machine,O General,Authorized Dealer,North,Lucknow,59500,6.1,2,2.7,972.0,2.3,1,Yes,0,No,1,Approved,64000,0.261,Medium,1900,3.5
APP-00647,2023-04-20,air conditioner,Samsung,Unauthorized Reseller,North,Dehradun,103000,6.9,5,3.1,1149.0,3.2,2,Yes,1,Yes,1,Approved,126000,0.789,High,4500,3.1
APP-00648,2021-12-15,Refrigerator,Haier,Online Marketplace,North,Delhi,43000,9.5,4,11.5,3787.0,7.7,4,Yes,2,No,1,Approved,68000,0.9727,High,1900,2.5
APP-00649,2022-02-14,Air Conditioner,Bosch,Online Marketplace,East,Siliguri,56500,4.6,4,8.9,3635.0,6.5,1,Yes,1,No,1,Approved,46500,0.4641,High,2500,3.6
APP-00650,2025-05-09,Air Conditioner,Samsung,Online Marketplace,North,Lucknow,79500,1.5,3,9.6,3702.0,6.6,1,Yes,1,No,1,Partially Approved,58500,0.2077,Medium,2500,4.6
APP-00651,2021-06-17,Refrigerator,o general,Online Marketplace,South,Coimbatore,67500,1.7,6,8.4,3201.0,6.8,1,Yes,0,No,0,No Claim,0,0.1484,Low,1700,4.1
APP-00652,2025-07-22,Air Conditioner,LG,Authorized Dealer,East,Bhubaneswar,51000,0.7,7,5.2,1985.0,5.0,0,No,0,No,0,No Claim,0,0.0498,Low,1300,3.1
APP-00653,2022-01-23,Air Conditioner,Haier,Authorized Dealer,North,Delhi,53500,1.1,1,12.2,4132.0,7.6,2,Yes,0,Yes,0,No Claim,0,0.1637,Low,1300,2.4
APP-00654,2022-11-22,Washing Machine,LG,Authorized Dealer,East,Siliguri,22000,2.9,6,3.5,1110.0,3.3,2,Yes,1,Yes,0,No Claim,0,0.2959,Medium,700,3.7
APP-00655,2024-04-18,Air Conditioner,Whirlpool,Online Marketplace,South,Thiruvananthapuram,45000,0.5,5,6.5,2157.0,5.2,1,Yes,2,Yes,0,No Claim,0,0.2799,Medium,1400,3.8
APP-00656,2024-07-21,Refrigerator,Samsung,Online Marketplace,East,Siliguri,42500,1.9,5,5.6,1941.0,4.3,1,Yes,1,No,0,No Claim,0,0.2073,Medium,1400,3.8
APP-00657,2024-10-03,Microwave,LG,Authorized Dealer,North,Delhi,9000,1.2,2,1.8,651.0,1.2,0,No,0,Yes,0,No Claim,0,0.035,Low,200,3.9
APP-00658,2023-10-24,Microwave,Bosch,Authorized Dealer,South,Coimbatore,20000,9.5,5,0.9,286.0,1.9,1,Yes,0,No,1,Approved,23500,0.5322,High,900,2.9
APP-00659,2021-01-23,Washing Machine,LG,Authorized Dealer,South,Kochi,24000,0.2,1,3.4,1294.0,1.9,0,Yes,0,Yes,0,No Claim,0,0.0313,Low,600,3.3
APP-00660,2021-09-01,Refrigerator,Whirlpool,Authorized Dealer,East,Guwahati,38000,1.3,4,9.3,3842.0,6.5,1,Yes,1,Yes,0,No Claim,0,0.1749,Low,1000,3.5
APP-00661,2025-03-15,Washing Machine,Godrej,Authorized Dealer,North,Amritsar,32000,4.5,6,3.0,1091.0,3.1,0,No,0,No,1,Approved,20000,0.2067,Medium,1000,4.1
APP-00662,2025-09-19,Refrigerator,Samsung,Authorized Dealer,East,Patna,47500,1.8,2,8.5,2718.0,5.1,1,Yes,0,Yes,0,No Claim,0,0.1012,Low,1200,3.9
APP-00663,2024-01-30,Microwave,Haier,Unauthorized Reseller,West,Vadodara,14500,2.8,3,0.8,282.0,1.3,0,No,0,Yes,0,No Claim,0,0.1699,Low,400,4.1
APP-00664,2022-04-19,Washing Machine,Godrej,Authorized Dealer,East,Kolkata,34500,0.4,7,0.7,277.0,2.5,1,Yes,0,Yes,0,No Claim,0,0.0817,Low,900,4.6
APP-00665,2025-07-15,Washing Machine,Voltas,Authorized Dealer,West,Ahmedabad,24000,0.7,5,1.9,664.0,2.5,0,No,0,Yes,1,Approved,11000,0.0591,Low,600,3.6
APP-00666,2025-02-01,Washing Machine,Bosch,Online Marketplace,Central,Gwalior,55000,1.6,7,4.0,1549.0,4.2,2,Yes,2,No,1,Rejected,44500,0.3994,Medium,1800,3.6
APP-00667,2022-03-07,Refrigerator,IFB,Unauthorized Reseller,North,Delhi,47000,0.7,6,4.8,2010.0,4.3,1,Yes,1,No,0,No Claim,0,0.2473,Medium,1500,4.4
APP-00668,2021-02-07,Microwave,LG,Online Marketplace,South,Coimbatore,25500,1.0,6,0.9,298.0,2.3,0,No,0,Yes,0,No Claim,0,0.0592,Low,600,2.8
APP-00669,2025-09-03,Refrigerator,LG,Authorized Dealer,Northeast,Guwahati,71500,3.3,4,7.7,2433.0,5.5,1,Yes,1,No,0,No Claim,0,0.2285,Medium,2300,4.3
APP-00670,2024-09-06,Refrigerator,Blue Star,Unauthorized Reseller,East,Patna,37500,2.9,7,5.2,1715.0,4.8,1,Yes,0,No,1,Rejected,23500,0.2921,Medium,1200,3.6
APP-00671,2024-10-11,Washing Machine,Onida,Authorized Dealer,South,Chennai,36500,5.2,5,4.3,1533.0,3.5,1,Yes,0,Yes,0,No Claim,0,0.3663,Medium,1200,3.6
APP-00672,2023-06-17,Air Conditioner,O General,Online Marketplace,West,Pune,53500,7.1,3,7.4,2443.0,5.3,1,Yes,0,No,1,Approved,55500,0.5077,High,2300,4.6
APP-00673,2024-02-17,Washing Machine,LG,Authorized Dealer,Northeast,Agartala,38000,1.1,1,4.1,1327.0,2.7,2,Yes,0,No,0,No Claim,0,0.0706,Low,1000,2.5
APP-00674,2021-10-27,Washing Machine,Onida,Online Marketplace,Central,Indore,18000,9.0,4,2.3,919.0,2.1,1,Yes,0,Yes,1,Rejected,19000,0.7442,High,800,3.1
APP-00675,2021-06-14,Washing Machine,Godrej,Authorized Dealer,West,Vadodara,28500,1.2,6,2.0,704.0,3.1,0,No,0,No,0,No Claim,0,0.0675,Low,700,3.2
APP-00676,2023-12-15,Washing Machine,Whirlpool,Authorized Dealer,South,Kochi,32000,1.1,7,3.7,1477.0,4.2,0,Yes,0,Yes,0,No Claim,0,0.0737,Low,800,3.3
APP-00677,2025-05-15,Refrigerator,Blue Star,Authorized Dealer,South,Coimbatore,40500,1.1,7,3.4,1143.0,3.7,1,Yes,0,No,0,No Claim,0,0.0788,Low,1000,3.8
APP-00678,2021-06-02,Washing Machine,Whirlpool,Online Marketplace,East,Guwahati,21000,0.8,6,4.4,1692.0,4.4,0,No,0,No,0,No Claim,0,0.0794,Low,500,4.8
APP-00679,2025-09-12,Washing Machine,Haier,Authorized Dealer,Central,Gwalior,29000,4.7,2,3.0,1029.0,2.2,1,Yes,1,No,0,No Claim,0,0.3338,Medium,900,3.8
APP-00680,2024-10-20,Air Conditioner,LG,Online Marketplace,South,Hyderabad,44500,9.5,1,5.1,2070.0,3.3,2,Yes,1,Yes,1,Approved,63500,0.8417,High,1900,2.8
APP-00681,2021-08-02,Washing Machine,Whirlpool,Unauthorized Reseller,Central,Bhopal,,1.3,6,4.7,1621.0,4.2,1,Yes,0,No,0,No Claim,0,0.1799,Low,500,4.0
APP-00682,2023-09-22,Refrigerator,Whirlpool,Authorized Dealer,North,Amritsar,27500,3.6,4,9.4,3120.0,6.5,3,Yes,1,No,0,No Claim,0,0.4467,High,1200,3.7
APP-00683,2022-09-30,Refrigerator,LG,Online Marketplace,Northeast,Agartala,75500,0.9,5,6.3,2369.0,4.8,0,No,0,No,0,No Claim,0,0.0692,Low,1900,4.0
APP-00684,2024-12-04,Refrigerator,Haier,Online Marketplace,South,Bengaluru,48000,4.4,6,,1975.0,5.3,0,No,0,No,0,No Claim,0,0.2858,Medium,1500,4.5
APP-00685,2022-02-27,Air Conditioner,O General,Online Marketplace,South,Hyderabad,56000,4.4,4,5.2,1759.0,4.0,1,Yes,0,No,0,No Claim,0,0.2631,Medium,1800,4.8
APP-00686,2022-12-12,Microwave,Voltas,Authorized Dealer,West,Pune,14000,1.6,3,1.1,360.0,1.1,1,Yes,1,No,0,No Claim,0,0.1041,Low,400,3.6
APP-00687,2025-07-10,Microwave,LG,Authorized Dealer,North,Delhi,17000,1.5,4,2.1,872.0,2.1,0,No,0,Yes,0,No Claim,0,0.0453,Low,400,4.3
APP-00688,2024-12-26,Air Conditioner,Blue Star,Authorized Dealer,South,Kochi,49500,1.9,2,11.8,3696.0,7.4,2,Yes,0,Yes,0,No Claim,0,0.1902,Medium,1600,4.1
APP-00689,2022-07-08,Air Conditioner,Samsung,Authorized Dealer,East,Bhubaneswar,38500,0.9,,7.3,2359.0,6.4,0,No,0,Yes,0,No Claim,0,0.0745,Low,1000,3.7
APP-00690,2021-10-15,Washing Machine,Godrej,Authorized Dealer,West,Mumbai,46000,9.5,2,2.6,1033.0,2.4,2,Yes,2,No,1,Rejected,65000,0.8766,High,2000,2.7
APP-00691,2023-05-11,Washing Machine,Godrej,Authorized Dealer,South,Chennai,37000,1.0,4,4.8,1885.0,4.0,1,Yes,0,No,0,No Claim,0,0.0877,Low,900,4.8
APP-00692,2025-05-12,Refrigerator,Voltas,Online Marketplace,Northeast,Shillong,37500,0.2,3,5.0,1841.0,3.5,1,Yes,0,Yes,1,Partially Approved,17500,0.0931,Low,900,4.5
APP-00693,2024-11-27,Air Conditioner,Whirlpool,Online Marketplace,South,Coimbatore,44500,0.8,3,9.8,3169.0,6.8,1,Yes,1,No,0,No Claim,0,0.1815,Medium,1400,3.1
APP-00694,2021-12-28,Refrigerator,Godrej,Authorized Dealer,West,Pune,38500,0.2,4,6.5,2641.0,5.1,0,No,0,No,0,No Claim,0,0.049,Low,1000,5
APP-00695,2025-07-17,Air Conditioner,Haier,Authorized Dealer,South,Chennai,27000,0.5,5,14.1,5792.0,9.2,0,No,0,No,0,No Claim,0,0.0912,Low,700,4.7
APP-00696,2023-11-21,Air Conditioner,Samsung,Authorized Dealer,South,Hyderabad,42500,4.5,3,8.5,3523.0,6.0,2,Yes,0,Yes,0,No Claim,0,0.3241,Medium,1400,3.9
APP-00697,2025-09-04,Microwave,Voltas,Authorized Dealer,East,Bhubaneswar,7000,3.2,2,0.7,238.0,0.7,0,No,0,No,0,No Claim,0,0.0735,Low,200,3.6
APP-00698,2025-03-04,Microwave,Whirlpool,Online Marketplace,North,Jaipur,8000,3.3,7,1.1,436.0,2.4,1,Yes,0,No,0,No Claim,0,0.1747,Low,200,2.9
APP-00699,2022-10-11,Air Conditioner,Whirlpool,Online Marketplace,North,Dehradun,53000,1.2,4,7.9,3301.0,5.9,0,No,0,No,0,No Claim,0,0.0926,Low,1300,3.8
APP-00700,2024-09-16,Microwave,Whirlpool,Authorized Dealer,South,Thiruvananthapuram,11500,0.5,3,1.6,507.0,1.7,2,Yes,0,Yes,1,Approved,7500,0.0613,Low,300,3.3
APP-00701,2025-07-26,Air Conditioner,LG,Online Marketplace,Northeast,Agartala,58000,1.6,,7.9,3236.0,6.1,0,No,0,No,0,No Claim,0,0.1068,Low,1400,3.9
APP-00702,2024-12-16,Air Conditioner,Haier,Authorized Dealer,Northeast,Agartala,68000,1.5,1,7.4,2990.0,4.6,1,Yes,0,No,0,No Claim,0,0.0927,Low,1700,4.7
APP-00703,2021-09-19,Air Conditioner,Onida,Online Marketplace,East,Ranchi,28500,2.5,7,11.0,3802.0,7.8,1,Yes,2,No,1,Approved,19000,0.5659,High,1200,1.8
APP-00704,2024-04-19,Washing Machine,Bosch,Unauthorized Reseller,South,Coimbatore,23000,2.4,2,5.0,1736.0,3.3,2,Yes,1,No,1,Partially Approved,20500,0.3654,Medium,700,3.4
APP-00705,2022-05-13,Washing Machine,Samsung,Authorized Dealer,South,Coimbatore,37000,1.0,3,1.9,612.0,1.5,0,No,0,No,0,No Claim,0,0.0386,Low,900,3.2
APP-00706,2021-03-31,Washing Machine,Whirlpool,Authorized Dealer,West,Pune,28500,6.0,2,2.0,660.0,1.4,2,Yes,2,No,1,Partially Approved,34000,0.6011,High,1200,3.7
APP-00707,2025-04-03,Refrigerator,LG,Online Marketplace,Northeast,Shillong,28500,1.4,3,8.8,3440.0,6.2,1,Yes,0,No,0,No Claim,0,0.1116,Low,700,4.0
APP-00708,2021-10-22,Refrigerator,Voltas,Online Marketplace,North,Dehradun,46500,9.5,2,8.1,2634.0,5.2,3,Yes,1,No,1,Partially Approved,72500,0.9098,High,2000,3.7
APP-00709,2024-12-05,Washing Machine,Samsung,Online Marketplace,South,Kochi,19500,0.4,3,3.4,1240.0,2.9,1,Yes,1,Yes,0,No Claim,0,0.1315,Low,500,3.7
APP-00710,2022-07-01,Air Conditioner,IFB,Authorized Dealer,Northeast,Shillong,193000,2.5,4,7.6,2875.0,5.7,1,Yes,1,Yes,1,Approved,122000,0.2711,Medium,6200,4.6
APP-00711,2021-02-07,Refrigerator,Panasonic,Online Marketplace,West,Vadodara,49000,9.5,1,9.6,3227.0,5.7,2,Yes,1,No,1,Rejected,66500,0.8766,High,2100,4.2
APP-00712,2021-03-25,Air Conditioner,Onida,Authorized Dealer,West,Vadodara,33000,2.4,3,10.7,3712.0,6.8,1,Yes,2,Yes,0,No Claim,0,0.428,High,1400,4.0
APP-00713,2021-11-03,Air Conditioner,Godrej,Authorized Dealer,South,Hyderabad,33000,0.2,,6.9,2884.0,4.7,1,Yes,0,Yes,0,No Claim,0,0.0697,Low,800,4.6
APP-00714,2025-05-19,Microwave,Blue Star,Online Marketplace,North,Delhi,18500,0.4,7,1.1,366.0,2.3,0,No,0,No,0,No Claim,0,0.0514,Low,500,4.2
APP-00715,2025-06-16,Refrigerator,Haier,Unauthorized Reseller,East,Bhubaneswar,66000,3.4,2,5.6,2307.0,3.9,1,Yes,1,No,0,No Claim,0,0.4217,High,2900,4.0
APP-00716,2025-06-04,Microwave,Haier,Online Marketplace,East,Kolkata,14000,2.7,4,1.3,507.0,1.7,1,Yes,0,No,0,No Claim,0,0.1452,Low,400,3.7
APP-00717,2023-04-05,Microwave,lg,Authorized Dealer,North,Dehradun,8500,3.7,3,1.7,534.0,2.0,2,Yes,1,No,0,No Claim,0,0.2143,Medium,300,3.7
